"year","emission","energy_use","emission_factor","final_use","level5","municipality","emission_trade","gas"
2012,0.331,1.515,0.218481848184818,"district heating",NA,"Lumijoki","On","CO2e"
2012,16.356,66.312,0.246652189648932,"district heating",NA,"Mänttä-Vilppula","On","CO2e"
2012,58.751,416.932,0.140912666813773,"district heating",NA,"Mikkeli","On","CO2e"
2012,3.039,13.891,0.218774746238572,"district heating",NA,"Muhos","On","CO2e"
2012,28.042,82.709,0.339044118536072,"district heating",NA,"Naantali","On","CO2e"
2012,6.326,54.8,0.11543795620438,"district heating",NA,"Nivala","On","CO2e"
2012,28.146,124.099,0.226802794543066,"district heating",NA,"Nokia","On","CO2e"
2012,2.691,63.599,0.0423119860375163,"district heating",NA,"Nurmes","On","CO2e"
2012,4.491,73.443,0.0611494628487398,"district heating",NA,"Nurmijärvi","On","CO2e"
2012,0.056,0.48,0.116666666666667,"district heating",NA,"Oulainen","On","CO2e"
2012,278.071,1311.732,0.211987662113907,"district heating",NA,"Oulu","On","CO2e"
2012,1.207,59.601,0.0202513380647976,"district heating",NA,"Outokumpu","On","CO2e"
2012,4.348,58,0.0749655172413793,"district heating",NA,"Paimio","On","CO2e"
2012,29.159,135.658,0.214944935057276,"district heating",NA,"Pieksämäki","On","CO2e"
2012,21.629,185.3,0.116724230976794,"district heating",NA,"Pietarsaari","On","CO2e"
2012,15.954,76.401,0.208819256292457,"district heating",NA,"Pirkkala","On","CO2e"
2012,110.764,584.163,0.189611461184635,"district heating",NA,"Pori","On","CO2e"
2012,29.053,278.933,0.104157629251469,"district heating",NA,"Porvoo","On","CO2e"
2012,10.254,120.675,0.0849720323182101,"district heating",NA,"Raahe","On","CO2e"
2012,3.648,83.426,0.0437273751588234,"district heating",NA,"Raasepori","On","CO2e"
2012,45.397,157.731,0.287812795201958,"district heating",NA,"Raisio","On","CO2e"
2012,16.481,292.579,0.0563300852077559,"district heating",NA,"Rauma","On","CO2e"
2012,128.438,475.07,0.270355947544572,"district heating",NA,"Rovaniemi","On","CO2e"
2012,58.71,194.26,0.302223823741378,"district heating",NA,"Salo","On","CO2e"
2012,3.915,64.4,0.0607919254658385,"district heating",NA,"Sastamala","On","CO2e"
2012,18.665,189.195,0.0986548270303126,"district heating",NA,"Savonlinna","On","CO2e"
2012,131.883,431.979,0.30529956317321,"district heating",NA,"Seinäjoki","On","CO2e"
2012,10.64,44.623,0.238442059027856,"district heating",NA,"Sipoo","On","CO2e"
2012,27.725,63.1,0.439381933438986,"district heating",NA,"Sotkamo","On","CO2e"
2012,384.485,2072.7,0.185499589906885,"district heating",NA,"Tampere","On","CO2e"
2012,70.994,112.542,0.63082227079668,"district heating",NA,"Tornio","On","CO2e"
2012,475.25,1760.812,0.26990388525294,"district heating",NA,"Turku","On","CO2e"
2012,29.384,142.014,0.206909177968369,"district heating",NA,"Tuusula","On","CO2e"
2012,1.666,7.614,0.218807459942212,"district heating",NA,"Tyrnävä","On","CO2e"
2012,5.658,32.685,0.173106929784305,"district heating",NA,"Ulvila","On","CO2e"
2012,15.857,70.191,0.225912153979855,"district heating",NA,"Uusikaupunki","On","CO2e"
2012,153.03,607.179,0.252034408304635,"district heating",NA,"Vaasa","On","CO2e"
2012,22.271,121.851,0.18277240236026,"district heating",NA,"Valkeakoski","On","CO2e"
2012,442.485,1713.3,0.258264752232534,"district heating",NA,"Vantaa","On","CO2e"
2012,11.859,192.7,0.0615412558380903,"district heating",NA,"Varkaus","On","CO2e"
2012,1.857,41.069,0.0452165867199104,"district heating",NA,"Viitasaari","On","CO2e"
2012,25.67,88.518,0.289997514629793,"district heating",NA,"Ylivieska","On","CO2e"
2012,15.743,69.519,0.226456076755995,"district heating",NA,"Ylöjärvi","On","CO2e"
2013,6.594,104.19,0.0632882234379499,"district heating",NA,"Äänekoski","On","CO2e"
2013,544.203,1905.667,0.285570878857639,"district heating",NA,"Espoo","On","CO2e"
2013,6.911,27.605,0.250353196884622,"district heating",NA,"Eura","On","CO2e"
2013,27.415,187.2,0.14644764957265,"district heating",NA,"Forssa","On","CO2e"
2013,1.068,80.606,0.0132496340222812,"district heating",NA,"Haapajärvi","On","CO2e"
2013,1.897,26.503,0.0715768026261178,"district heating",NA,"Hämeenkyrö","On","CO2e"
2013,56.145,444.396,0.126340021062296,"district heating",NA,"Hämeenlinna","On","CO2e"
2013,1.171,4.94,0.237044534412955,"district heating",NA,"Hamina","On","CO2e"
2013,0.801,26.8,0.0298880597014925,"district heating",NA,"Hanko","On","CO2e"
2013,2.499,41.001,0.0609497329333431,"district heating",NA,"Harjavalta","On","CO2e"
2013,22.898,127.901,0.179029092813973,"district heating",NA,"Heinola","On","CO2e"
2013,1266.309,6460.9,0.195995759104769,"district heating",NA,"Helsinki","On","CO2e"
2013,21.209,94.745,0.223853501504037,"district heating",NA,"Hollola","On","CO2e"
2013,14.544,91.745,0.158526350209821,"district heating",NA,"Hyvinkää","On","CO2e"
2013,1.292,6.491,0.199044831304884,"district heating",NA,"Ii","On","CO2e"
2013,50.264,156.2,0.32179257362356,"district heating",NA,"Iisalmi","On","CO2e"
2013,22.333,104.396,0.213925820912679,"district heating",NA,"Imatra","On","CO2e"
2013,5.173,45.103,0.11469303593996,"district heating",NA,"Jämsä","On","CO2e"
2013,9.946,62.3,0.159646869983949,"district heating",NA,"Janakkala","On","CO2e"
2013,28.902,187.094,0.15447849743979,"district heating",NA,"Järvenpää","On","CO2e"
2013,62.524,498.6,0.125399117529081,"district heating",NA,"Joensuu","On","CO2e"
2013,4.793,20.301,0.236096744002758,"district heating",NA,"Jokioinen","On","CO2e"
2013,215.273,1005.108,0.21417897380182,"district heating",NA,"Jyväskylä","On","CO2e"
2013,24.794,90.255,0.274710542352224,"district heating",NA,"Kaarina","On","CO2e"
2013,34.132,222.332,0.153518162027958,"district heating",NA,"Kajaani","On","CO2e"
2013,0.209,2.276,0.0918277680140598,"district heating",NA,"Kalajoki","On","CO2e"
2013,16.994,64.586,0.263122038831945,"district heating",NA,"Kankaanpää","On","CO2e"
2013,2.929,32.9,0.0890273556231003,"district heating",NA,"Kannus","On","CO2e"
2013,1.013,9.147,0.110746692904778,"district heating",NA,"Kauhava","On","CO2e"
2013,19.911,77.232,0.257807644499689,"district heating",NA,"Kauniainen","On","CO2e"
2013,0.152,9.2,0.0165217391304348,"district heating",NA,"Keitele","On","CO2e"
2013,29.398,150.1,0.195856095936043,"district heating",NA,"Kemi","On","CO2e"
2013,7.787,49.855,0.15619295958279,"district heating",NA,"Kemijärvi","On","CO2e"
2013,8.592,43.144,0.199147042462451,"district heating",NA,"Kempele","On","CO2e"
2013,32.474,292.414,0.111054874253627,"district heating",NA,"Kerava","On","CO2e"
2013,1.416,37.153,0.0381126692326326,"district heating",NA,"Keuruu","On","CO2e"
2013,23.791,90.726,0.262229129466746,"district heating",NA,"Kirkkonummi","On","CO2e"
2013,29.501,274.154,0.107607403138382,"district heating",NA,"Kokkola","On","CO2e"
2013,57.455,376.1,0.152765222015421,"district heating",NA,"Kotka","On","CO2e"
2013,28.386,314.455,0.0902704679524892,"district heating",NA,"Kouvola","On","CO2e"
2013,188.038,842.396,0.223218058965142,"district heating",NA,"Kuopio","On","CO2e"
2013,11.438,97.256,0.117607139919388,"district heating",NA,"Kuusamo","On","CO2e"
2013,233.783,1058.436,0.22087589613354,"district heating",NA,"Lahti","On","CO2e"
2013,0.82,26.699,0.0307127607775572,"district heating",NA,"Laitila","On","CO2e"
2013,43.984,517.466,0.0849988211785895,"district heating",NA,"Lappeenranta","On","CO2e"
2013,12.606,65.338,0.192935198506229,"district heating",NA,"Lapua","On","CO2e"
2013,10.15,53.858,0.188458539121393,"district heating",NA,"Lieksa","On","CO2e"
2013,1.723,32.045,0.0537681385551568,"district heating",NA,"Lieto","On","CO2e"
2013,1.961,9.846,0.199167174487101,"district heating",NA,"Liminka","On","CO2e"
2013,3.056,55.551,0.0550125110259041,"district heating",NA,"Lohja","On","CO2e"
2013,0.852,79.299,0.0107441455756062,"district heating",NA,"Loimaa","On","CO2e"
2013,5.172,39,0.132615384615385,"district heating",NA,"Loviisa","On","CO2e"
2013,0.27,1.353,0.199556541019956,"district heating",NA,"Lumijoki","On","CO2e"
2013,17.454,61.408,0.284230067743616,"district heating",NA,"Mänttä-Vilppula","On","CO2e"
2013,45.707,370.401,0.123398694927929,"district heating",NA,"Mikkeli","On","CO2e"
2013,2.237,11.235,0.199109924343569,"district heating",NA,"Muhos","On","CO2e"
2013,26.763,75.883,0.352687690260006,"district heating",NA,"Naantali","On","CO2e"
2013,5.604,50.2,0.111633466135458,"district heating",NA,"Nivala","On","CO2e"
2013,26.547,116.9,0.227091531223268,"district heating",NA,"Nokia","On","CO2e"
2013,2.598,58.5,0.0444102564102564,"district heating",NA,"Nurmes","On","CO2e"
2013,3.117,73.443,0.0424410767534006,"district heating",NA,"Nurmijärvi","On","CO2e"
2013,0.08,0.881,0.0908059023836549,"district heating",NA,"Oulainen","On","CO2e"
2013,219.087,1130.799,0.193745307521496,"district heating",NA,"Oulu","On","CO2e"
2013,0.571,51.9,0.0110019267822736,"district heating",NA,"Outokumpu","On","CO2e"
2013,3.685,52.999,0.0695296137662975,"district heating",NA,"Paimio","On","CO2e"
2013,34.064,121.471,0.280429073606046,"district heating",NA,"Pieksämäki","On","CO2e"
2013,22.926,174.399,0.131457175786558,"district heating",NA,"Pietarsaari","On","CO2e"
2013,12.093,70.4,0.171775568181818,"district heating",NA,"Pirkkala","On","CO2e"
2013,95.099,549.911,0.1729352567961,"district heating",NA,"Pori","On","CO2e"
2013,9.6,262.408,0.0365842504801683,"district heating",NA,"Porvoo","On","CO2e"
2013,8.687,138.696,0.0626333852454288,"district heating",NA,"Raahe","On","CO2e"
2013,1.111,95.77,0.0116007100344576,"district heating",NA,"Raasepori","On","CO2e"
2013,45.223,153.367,0.294867865968559,"district heating",NA,"Raisio","On","CO2e"
2013,11.313,266.201,0.0424979620662582,"district heating",NA,"Rauma","On","CO2e"
2013,115.148,443.359,0.259717294562646,"district heating",NA,"Rovaniemi","On","CO2e"
2013,49.795,181.109,0.274944922670878,"district heating",NA,"Salo","On","CO2e"
2013,3.172,62.9,0.0504292527821939,"district heating",NA,"Sastamala","On","CO2e"
2013,13.981,177.073,0.0789561367345671,"district heating",NA,"Savonlinna","On","CO2e"
2013,115.063,408.624,0.281586495164259,"district heating",NA,"Seinäjoki","On","CO2e"
2013,6.832,28.584,0.239014833473272,"district heating",NA,"Sipoo","On","CO2e"
2013,25.009,56.1,0.445793226381462,"district heating",NA,"Sotkamo","On","CO2e"
2013,288.63,1888.199,0.152859947494941,"district heating",NA,"Tampere","On","CO2e"
2013,39.03,108.622,0.359319474876176,"district heating",NA,"Tornio","On","CO2e"
2013,443.301,1611.292,0.275121455329015,"district heating",NA,"Turku","On","CO2e"
2013,15.442,134.653,0.114679955143963,"district heating",NA,"Tuusula","On","CO2e"
2013,1.198,6.019,0.199036384781525,"district heating",NA,"Tyrnävä","On","CO2e"
2013,5,30.418,0.164376356104938,"district heating",NA,"Ulvila","On","CO2e"
2013,18.05,75.385,0.239437553890031,"district heating",NA,"Uusikaupunki","On","CO2e"
2013,86.872,414.85,0.209405809328673,"district heating",NA,"Vaasa","On","CO2e"
2013,17.775,112.858,0.157498803806553,"district heating",NA,"Valkeakoski","On","CO2e"
2013,431.814,1622.7,0.26610833795526,"district heating",NA,"Vantaa","On","CO2e"
2013,18.12,173.4,0.104498269896194,"district heating",NA,"Varkaus","On","CO2e"
2013,0.458,41.001,0.0111704592570913,"district heating",NA,"Viitasaari","On","CO2e"
2013,17.435,79.686,0.21879627538087,"district heating",NA,"Ylivieska","On","CO2e"
2013,12.495,63.263,0.197508812418001,"district heating",NA,"Ylöjärvi","On","CO2e"
2014,6.603,103.773,0.0636292677285999,"district heating",NA,"Äänekoski","On","CO2e"
2014,546.366,1882.416,0.290247214218324,"district heating",NA,"Espoo","On","CO2e"
2014,4.925,16.153,0.304896923172166,"district heating",NA,"Eura","On","CO2e"
2014,35.464,178.201,0.199011228893216,"district heating",NA,"Forssa","On","CO2e"
2014,1.146,88.099,0.0130080931679134,"district heating",NA,"Haapajärvi","On","CO2e"
2014,4.27,30.977,0.137844206992285,"district heating",NA,"Hämeenkyrö","On","CO2e"
2014,58.772,450.183,0.130551353560663,"district heating",NA,"Hämeenlinna","On","CO2e"
2014,1.144,5.323,0.214916400526019,"district heating",NA,"Hamina","On","CO2e"
2014,0.921,27.9,0.033010752688172,"district heating",NA,"Hanko","On","CO2e"
2014,1.162,40.9,0.0284107579462103,"district heating",NA,"Harjavalta","On","CO2e"
2014,22.318,124.799,0.17883156115033,"district heating",NA,"Heinola","On","CO2e"
2014,1163.004,6385.2,0.182140575079872,"district heating",NA,"Helsinki","On","CO2e"
2014,19.385,88.978,0.217862842500393,"district heating",NA,"Hollola","On","CO2e"
2014,12.333,78.001,0.158113357521057,"district heating",NA,"Hyvinkää","On","CO2e"
2014,1.281,6.446,0.198727893267142,"district heating",NA,"Ii","On","CO2e"
2014,43.813,153.4,0.285612777053455,"district heating",NA,"Iisalmi","On","CO2e"
2014,22.261,95.741,0.232512716599994,"district heating",NA,"Imatra","On","CO2e"
2014,10.318,76.447,0.134969325153374,"district heating",NA,"Jämsä","On","CO2e"
2014,7.989,60.402,0.132263832323433,"district heating",NA,"Janakkala","On","CO2e"
2014,14.426,185.295,0.077854232440163,"district heating",NA,"Järvenpää","On","CO2e"
2014,59.424,500.5,0.118729270729271,"district heating",NA,"Joensuu","On","CO2e"
2014,4.806,20.357,0.236085867269244,"district heating",NA,"Jokioinen","On","CO2e"
2014,202.582,972.975,0.208208844009353,"district heating",NA,"Jyväskylä","On","CO2e"
2014,23.964,80.932,0.296100429990609,"district heating",NA,"Kaarina","On","CO2e"
2014,36.207,250.637,0.144459916133691,"district heating",NA,"Kajaani","On","CO2e"
2014,0.206,2.832,0.0727401129943503,"district heating",NA,"Kalajoki","On","CO2e"
2014,18.815,64.325,0.292499028371551,"district heating",NA,"Kankaanpää","On","CO2e"
2014,1.593,33.2,0.0479819277108434,"district heating",NA,"Kannus","On","CO2e"
2014,19.804,76.13,0.260133981347695,"district heating",NA,"Kauniainen","On","CO2e"
2014,0.156,9.4,0.0165957446808511,"district heating",NA,"Keitele","On","CO2e"
2014,30.207,147.401,0.204930767091132,"district heating",NA,"Kemi","On","CO2e"
2014,8.042,49.53,0.162366242681203,"district heating",NA,"Kemijärvi","On","CO2e"
2014,8.499,42.765,0.198737285163101,"district heating",NA,"Kempele","On","CO2e"
2014,32.283,292.4,0.110406976744186,"district heating",NA,"Kerava","On","CO2e"
2014,1.355,36.663,0.0369582412786733,"district heating",NA,"Keuruu","On","CO2e"
2014,24.963,94.438,0.264332154429361,"district heating",NA,"Kirkkonummi","On","CO2e"
2014,30.105,276.419,0.108910747814007,"district heating",NA,"Kokkola","On","CO2e"
2014,56.78,375.099,0.151373370763452,"district heating",NA,"Kotka","On","CO2e"
2014,24.523,323.662,0.075767312813985,"district heating",NA,"Kouvola","On","CO2e"
2014,140.379,831.852,0.168754778494251,"district heating",NA,"Kuopio","On","CO2e"
2014,11.617,98.774,0.117611922165752,"district heating",NA,"Kuusamo","On","CO2e"
2014,219.215,1007.931,0.217490086126927,"district heating",NA,"Lahti","On","CO2e"
2014,0.281,16.69,0.0168364289994008,"district heating",NA,"Laitila","On","CO2e"
2014,50.196,548.336,0.091542411951796,"district heating",NA,"Lappeenranta","On","CO2e"
2014,11.095,64.194,0.172835467489173,"district heating",NA,"Lapua","On","CO2e"
2014,13.001,54.606,0.238087389664139,"district heating",NA,"Lieksa","On","CO2e"
2014,1.157,28.442,0.040679277125378,"district heating",NA,"Lieto","On","CO2e"
2014,1.925,9.691,0.198637911464245,"district heating",NA,"Liminka","On","CO2e"
2014,1.39,24.592,0.0565224463240078,"district heating",NA,"Lohja","On","CO2e"
2014,1.041,78.5,0.0132611464968153,"district heating",NA,"Loimaa","On","CO2e"
2014,4.206,39.334,0.106930391010322,"district heating",NA,"Loviisa","On","CO2e"
2014,0.267,1.345,0.198513011152416,"district heating",NA,"Lumijoki","On","CO2e"
2014,17.643,62.784,0.281011085626911,"district heating",NA,"Mänttä-Vilppula","On","CO2e"
2014,31.421,365.601,0.0859434191919606,"district heating",NA,"Mikkeli","On","CO2e"
2014,2.173,10.933,0.198756059635965,"district heating",NA,"Muhos","On","CO2e"
2014,24.317,73.443,0.331100309083235,"district heating",NA,"Naantali","On","CO2e"
2014,6.035,51.2,0.11787109375,"district heating",NA,"Nivala","On","CO2e"
2014,17.244,78.044,0.220952283327354,"district heating",NA,"Nokia","On","CO2e"
2014,1.942,56.644,0.0342843019560765,"district heating",NA,"Nurmes","On","CO2e"
2014,3.113,70.255,0.0443100135221692,"district heating",NA,"Nurmijärvi","On","CO2e"
2014,0.091,1.584,0.0574494949494949,"district heating",NA,"Oulainen","On","CO2e"
2014,228.847,1170.924,0.195441377920343,"district heating",NA,"Oulu","On","CO2e"
2014,1.181,52.6,0.0224524714828897,"district heating",NA,"Outokumpu","On","CO2e"
2014,2.341,49.999,0.0468209364187284,"district heating",NA,"Paimio","On","CO2e"
2014,33.539,123.169,0.272300660068686,"district heating",NA,"Pieksämäki","On","CO2e"
2014,20.357,171.2,0.118907710280374,"district heating",NA,"Pietarsaari","On","CO2e"
2014,12.804,71.8,0.178328690807799,"district heating",NA,"Pirkkala","On","CO2e"
2014,77.162,539.313,0.14307461529761,"district heating",NA,"Pori","On","CO2e"
2014,6.699,263.204,0.0254517408550022,"district heating",NA,"Porvoo","On","CO2e"
2014,5.669,114.682,0.0494323433494358,"district heating",NA,"Raahe","On","CO2e"
2014,1.242,105.888,0.0117293744333636,"district heating",NA,"Raasepori","On","CO2e"
2014,41.02,143.318,0.286216665038586,"district heating",NA,"Raisio","On","CO2e"
2014,10.512,257.9,0.0407599844901124,"district heating",NA,"Rauma","On","CO2e"
2014,90.86,439.993,0.206503285279539,"district heating",NA,"Rovaniemi","On","CO2e"
2014,49.015,177.969,0.275413133748012,"district heating",NA,"Salo","On","CO2e"
2014,1.466,63.3,0.0231595576619273,"district heating",NA,"Sastamala","On","CO2e"
2014,9.399,172.978,0.0543363895986773,"district heating",NA,"Savonlinna","On","CO2e"
2014,118.52,409.769,0.289236130600411,"district heating",NA,"Seinäjoki","On","CO2e"
2014,6.718,27.764,0.241968016136003,"district heating",NA,"Sipoo","On","CO2e"
2014,26.663,55.6,0.47955035971223,"district heating",NA,"Sotkamo","On","CO2e"
2014,299.791,1872.2,0.16012765730157,"district heating",NA,"Tampere","On","CO2e"
2014,45.046,104.013,0.433080480324575,"district heating",NA,"Tornio","On","CO2e"
2014,434.937,1564.948,0.277924250518228,"district heating",NA,"Turku","On","CO2e"
2014,8.016,134.803,0.0594645519758462,"district heating",NA,"Tuusula","On","CO2e"
2014,1.189,5.986,0.198630136986301,"district heating",NA,"Tyrnävä","On","CO2e"
2014,3.936,30.257,0.13008560002644,"district heating",NA,"Ulvila","On","CO2e"
2014,19.04,85.388,0.222982152058837,"district heating",NA,"Uusikaupunki","On","CO2e"
2014,83.514,419.426,0.199114980950156,"district heating",NA,"Vaasa","On","CO2e"
2014,18.99,111.915,0.169682348210696,"district heating",NA,"Valkeakoski","On","CO2e"
2014,344.581,1446.149,0.23827489421906,"district heating",NA,"Vantaa","On","CO2e"
2014,15.463,172.2,0.0897967479674797,"district heating",NA,"Varkaus","On","CO2e"
2014,0.456,40.7,0.0112039312039312,"district heating",NA,"Viitasaari","On","CO2e"
2014,23.098,78.521,0.294163344837687,"district heating",NA,"Ylivieska","On","CO2e"
2014,12.013,61.754,0.194529908993749,"district heating",NA,"Ylöjärvi","On","CO2e"
2015,6.291,100.219,0.0627725281633223,"district heating",NA,"Äänekoski","On","CO2e"
2015,476.493,1824.085,0.261223024146353,"district heating",NA,"Espoo","On","CO2e"
2015,5.342,15.916,0.335637094747424,"district heating",NA,"Eura","On","CO2e"
2015,31.595,169.499,0.186402279659467,"district heating",NA,"Forssa","On","CO2e"
2015,1.193,84.9,0.0140518256772674,"district heating",NA,"Haapajärvi","On","CO2e"
2015,4.244,31.2,0.136025641025641,"district heating",NA,"Hämeenkyrö","On","CO2e"
2015,54.286,419.79,0.129317039472117,"district heating",NA,"Hämeenlinna","On","CO2e"
2015,1.114,4.867,0.228888432299158,"district heating",NA,"Hamina","On","CO2e"
2015,0.938,27,0.0347407407407407,"district heating",NA,"Hanko","On","CO2e"
2015,1.656,45.601,0.0363149930922568,"district heating",NA,"Harjavalta","On","CO2e"
2015,20.771,116.7,0.177986289631534,"district heating",NA,"Heinola","On","CO2e"
2015,1076.91,5978.866,0.180119440709994,"district heating",NA,"Helsinki","On","CO2e"
2015,16.672,83.354,0.200014396429685,"district heating",NA,"Hollola","On","CO2e"
2015,6.717,45.275,0.148360022087245,"district heating",NA,"Hyvinkää","On","CO2e"
2015,1.272,6.181,0.205791943051286,"district heating",NA,"Ii","On","CO2e"
2015,38.921,138,0.282036231884058,"district heating",NA,"Iisalmi","On","CO2e"
2015,20.88,97.373,0.214433159089275,"district heating",NA,"Imatra","On","CO2e"
2015,6.308,61.421,0.102701030592143,"district heating",NA,"Jämsä","On","CO2e"
2015,5.014,56.8,0.0882746478873239,"district heating",NA,"Janakkala","On","CO2e"
2015,4.344,175.69,0.0247253685468723,"district heating",NA,"Järvenpää","On","CO2e"
2015,58.07,484.201,0.119929533396255,"district heating",NA,"Joensuu","On","CO2e"
2015,4.535,19.208,0.236099541857559,"district heating",NA,"Jokioinen","On","CO2e"
2015,201.211,967.654,0.207936927868846,"district heating",NA,"Jyväskylä","On","CO2e"
2015,19.311,81.383,0.237285428160672,"district heating",NA,"Kaarina","On","CO2e"
2015,34.326,264.073,0.129986783957466,"district heating",NA,"Kajaani","On","CO2e"
2015,0.187,2.824,0.0662181303116147,"district heating",NA,"Kalajoki","On","CO2e"
2015,16.845,62.492,0.269554502976381,"district heating",NA,"Kankaanpää","On","CO2e"
2015,1.746,32.699,0.053396128321967,"district heating",NA,"Kannus","On","CO2e"
2015,17.472,72.053,0.242488168431571,"district heating",NA,"Kauniainen","On","CO2e"
2015,0.306,9.101,0.0336226788265026,"district heating",NA,"Keitele","On","CO2e"
2015,28.201,143,0.19720979020979,"district heating",NA,"Kemi","On","CO2e"
2015,5.24,46.224,0.113361024575978,"district heating",NA,"Kemijärvi","On","CO2e"
2015,7.789,37.835,0.205867582925862,"district heating",NA,"Kempele","On","CO2e"
2015,30.305,272.306,0.111290239656857,"district heating",NA,"Kerava","On","CO2e"
2015,1.262,32.494,0.038837939311873,"district heating",NA,"Keuruu","On","CO2e"
2015,24.698,100.24,0.246388667198723,"district heating",NA,"Kirkkonummi","On","CO2e"
2015,37.592,272.137,0.138136306345701,"district heating",NA,"Kokkola","On","CO2e"
2015,38.572,353.199,0.109207557212789,"district heating",NA,"Kotka","On","CO2e"
2015,26.664,323.091,0.0825278327158602,"district heating",NA,"Kouvola","On","CO2e"
2015,148.586,854.386,0.173909684849705,"district heating",NA,"Kuopio","On","CO2e"
2015,10.989,93.441,0.117603621536585,"district heating",NA,"Kuusamo","On","CO2e"
2015,200.308,954.758,0.209799760777077,"district heating",NA,"Lahti","On","CO2e"
2015,0.169,11.711,0.0144308769532918,"district heating",NA,"Laitila","On","CO2e"
2015,59.411,527.736,0.11257712189428,"district heating",NA,"Lappeenranta","On","CO2e"
2015,12.207,62.741,0.194561769815591,"district heating",NA,"Lapua","On","CO2e"
2015,10.301,53.335,0.193137714446424,"district heating",NA,"Lieksa","On","CO2e"
2015,2.033,27.956,0.0727214193733009,"district heating",NA,"Lieto","On","CO2e"
2015,1.737,8.438,0.205854467883385,"district heating",NA,"Liminka","On","CO2e"
2015,1.913,65.141,0.029367065289142,"district heating",NA,"Lohja","On","CO2e"
2015,0.983,74.501,0.0131944537657213,"district heating",NA,"Loimaa","On","CO2e"
2015,0.239,1.163,0.205503009458297,"district heating",NA,"Lumijoki","On","CO2e"
2015,13.461,59.434,0.2264865228657,"district heating",NA,"Mänttä-Vilppula","On","CO2e"
2015,35.108,354.8,0.0989515219842164,"district heating",NA,"Mikkeli","On","CO2e"
2015,2.35,11.415,0.20586946999562,"district heating",NA,"Muhos","On","CO2e"
2015,20.082,70.162,0.286223311764203,"district heating",NA,"Naantali","On","CO2e"
2015,6.851,48.7,0.140677618069815,"district heating",NA,"Nivala","On","CO2e"
2015,12.983,77.122,0.16834366328674,"district heating",NA,"Nokia","On","CO2e"
2015,1.91,53.783,0.0355130803413718,"district heating",NA,"Nurmes","On","CO2e"
2015,2.054,109.3,0.0187923147301006,"district heating",NA,"Nurmijärvi","On","CO2e"
2015,0.123,3.72,0.0330645161290323,"district heating",NA,"Oulainen","On","CO2e"
2015,212.805,1089.733,0.195281780032357,"district heating",NA,"Oulu","On","CO2e"
2015,0.701,49.3,0.0142190669371197,"district heating",NA,"Outokumpu","On","CO2e"
2015,1.073,48.301,0.0222148609759632,"district heating",NA,"Paimio","On","CO2e"
2015,32.926,117.673,0.279809302048898,"district heating",NA,"Pieksämäki","On","CO2e"
2015,11.459,154.5,0.074168284789644,"district heating",NA,"Pietarsaari","On","CO2e"
2015,10.625,68.612,0.154856293359762,"district heating",NA,"Pirkkala","On","CO2e"
2015,81.721,501.351,0.163001569758512,"district heating",NA,"Pori","On","CO2e"
2015,6.831,245.51,0.0278237139016741,"district heating",NA,"Porvoo","On","CO2e"
2015,4.878,114.779,0.0424990634175241,"district heating",NA,"Raahe","On","CO2e"
2015,1.166,106.683,0.0109295764086124,"district heating",NA,"Raasepori","On","CO2e"
2015,37.407,137.106,0.272832698787799,"district heating",NA,"Raisio","On","CO2e"
2015,10.398,239,0.0435062761506276,"district heating",NA,"Rauma","On","CO2e"
2015,73.781,429.262,0.171878712767494,"district heating",NA,"Rovaniemi","On","CO2e"
2015,44.364,173.023,0.256405217803413,"district heating",NA,"Salo","On","CO2e"
2015,1.369,59.6,0.0229697986577181,"district heating",NA,"Sastamala","On","CO2e"
2015,7.263,162.307,0.0447485321027436,"district heating",NA,"Savonlinna","On","CO2e"
2015,130.511,398.222,0.327734278869575,"district heating",NA,"Seinäjoki","On","CO2e"
2015,6.305,26.301,0.239724725295616,"district heating",NA,"Sipoo","On","CO2e"
2015,23.548,53.4,0.440973782771536,"district heating",NA,"Sotkamo","On","CO2e"
2015,238.115,1714.322,0.138897476670077,"district heating",NA,"Tampere","On","CO2e"
2015,45.675,102.301,0.446476574031534,"district heating",NA,"Tornio","On","CO2e"
2015,334.225,1511.73,0.221087760380491,"district heating",NA,"Turku","On","CO2e"
2015,2.347,43.15,0.0543916570104287,"district heating",NA,"Tuusula","On","CO2e"
2015,1.101,5.351,0.205755933470379,"district heating",NA,"Tyrnävä","On","CO2e"
2015,4.815,30.579,0.157461002648877,"district heating",NA,"Ulvila","On","CO2e"
2015,15.814,97.755,0.161771776379725,"district heating",NA,"Uusikaupunki","On","CO2e"
2015,44.916,313.672,0.143194164605065,"district heating",NA,"Vaasa","On","CO2e"
2015,5.339,106.38,0.0501880052641474,"district heating",NA,"Valkeakoski","On","CO2e"
2015,315.397,1312.506,0.240301377669893,"district heating",NA,"Vantaa","On","CO2e"
2015,10.343,164.2,0.0629902557856273,"district heating",NA,"Varkaus","On","CO2e"
2015,0.583,37.1,0.0157142857142857,"district heating",NA,"Viitasaari","On","CO2e"
2015,23.617,79.394,0.297465803461219,"district heating",NA,"Ylivieska","On","CO2e"
2015,9.773,60.741,0.160896264467164,"district heating",NA,"Ylöjärvi","On","CO2e"
2016,6.786,104.42,0.0649875502777246,"district heating",NA,"Äänekoski","On","CO2e"
2016,467.406,2020.177,0.231368835503028,"district heating",NA,"Espoo","On","CO2e"
